Key,File,Type,english
plantedCorn1_TDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedCorn1_TT,blocks,Farming,"Corn (Seed, Extra Thorny)"
plantedCorn2_TT,blocks,Farming,"Corn (Growing, Extra Thorny)"
plantedCorn3_TT,blocks,Farming,"Corn (Extra Thorny)"
plantedCorn1_TTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtra Thorny: integrates with many sharp, metal thorns. Touching them will cause one to receive damage and bleed.\n\nA Hot Box is required to craft this."
plantedCotton1_,blocks,Farming,"Cotton (Seed, Enhanced)"
plantedCotton2_,blocks,Farming,"Cotton (Growing, Enhanced)"
plantedCotton3_,blocks,Farming,"Cotton (Enhanced)"
plantedCotton1_Desc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThis can be crafted by Hand or at a Workbench."
plantedCotton1_B,blocks,Farming,"Cotton (Seed, Bonus)"
plantedCotton2_B,blocks,Farming,"Cotton (Growing, Bonus)"
plantedCotton3_B,blocks,Farming,"Cotton (Bonus)"
plantedCotton1_BDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedCotton1_BB,blocks,Farming,"Cotton (Seed, Bountiful Bonus)"
plantedCotton2_BB,blocks,Farming,"Cotton (Growing, Bountiful Bonus)"
plantedCotton3_BB,blocks,Farming,"Cotton (Bountiful Bonus)"
plantedCotton1_BBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBountiful Bonus: further quadruples crop yield.\n\nA Hot Box is required to craft this."
plantedCotton1_BU,blocks,Farming,"Cotton (Seed, Bonus, Underground)"
plantedCotton2_BU,blocks,Farming,"Cotton (Growing, Bonus, Underground)"
plantedCotton3_BU,blocks,Farming,"Cotton (Bonus, Underground)"
plantedCotton1_BUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedCotton1_BF,blocks,Farming,"Cotton (Seed, Bonus, Fast Growth)"
plantedCotton2_BF,blocks,Farming,"Cotton (Growing, Bonus, Fast Growth)"
plantedCotton3_BF,blocks,Farming,"Cotton (Bonus, Fast Growth)"
plantedCotton1_BFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedCotton1_BR,blocks,Farming,"Cotton (Seed, Bonus, Renewable)"
plantedCotton2_BR,blocks,Farming,"Cotton (Growing, Bonus, Renewable)"
plantedCotton3_BR,blocks,Farming,"Cotton (Bonus, Renewable)"
plantedCotton1_BRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedCotton1_BT,blocks,Farming,"Cotton (Seed, Bonus, Thorny)"
plantedCotton2_BT,blocks,Farming,"Cotton (Growing, Bonus, Thorny)"
plantedCotton3_BT,blocks,Farming,"Cotton (Bonus, Thorny)"
plantedCotton1_BTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedCotton1_U,blocks,Farming,"Cotton (Seed, Underground)"
plantedCotton2_U,blocks,Farming,"Cotton (Growing, Underground)"
plantedCotton3_U,blocks,Farming,"Cotton (Underground)"
plantedCotton1_UDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedCotton1_UF,blocks,Farming,"Cotton (Seed, Underground, Fast Growth)"
plantedCotton2_UF,blocks,Farming,"Cotton (Growing, Underground, Fast Growth)"
plantedCotton3_UF,blocks,Farming,"Cotton (Underground, Fast Growth)"
plantedCotton1_UFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedCotton1_UE,blocks,Farming,"Cotton (Seed, Underground, Explosive)"
plantedCotton2_UE,blocks,Farming,"Cotton (Growing, Underground, Explosive)"
plantedCotton3_UE,blocks,Farming,"Cotton (Underground, Explosive)"
plantedCotton1_UEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedCotton1_UR,blocks,Farming,"Cotton (Seed, Underground, Renewable)"
plantedCotton2_UR,blocks,Farming,"Cotton (Growing, Underground, Renewable)"
plantedCotton3_UR,blocks,Farming,"Cotton (Underground, Renewable)"
plantedCotton1_URDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedCotton1_UT,blocks,Farming,"Cotton (Seed, Underground, Thorny)"
plantedCotton2_UT,blocks,Farming,"Cotton (Growing, Underground, Thorny)"
plantedCotton3_UT,blocks,Farming,"Cotton (Underground, Thorny)"
plantedCotton1_UTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedCotton1_F,blocks,Farming,"Cotton (Seed, Fast Growth)"
plantedCotton2_F,blocks,Farming,"Cotton (Growing, Fast Growth)"
plantedCotton3_F,blocks,Farming,"Cotton (Fast Growth)"
plantedCotton1_FDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedCotton1_FF,blocks,Farming,"Cotton (Seed, Rapid Growth)"
plantedCotton2_FF,blocks,Farming,"Cotton (Growing, Rapid Growth)"
plantedCotton3_FF,blocks,Farming,"Cotton (Rapid Growth)"
plantedCotton1_FFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRapid Growth: reaches maturity in a quarter of the time.\n\nA Hot Box is required to craft this."
plantedCotton1_FE,blocks,Farming,"Cotton (Seed, Fast Growth, Explosive)"
plantedCotton2_FE,blocks,Farming,"Cotton (Growing, Fast Growth, Explosive)"
plantedCotton3_FE,blocks,Farming,"Cotton (Fast Growth, Explosive)"
plantedCotton1_FEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedCotton1_FR,blocks,Farming,"Cotton (Seed, Fast Growth, Renewable)"
plantedCotton2_FR,blocks,Farming,"Cotton (Growing, Fast Growth, Renewable)"
plantedCotton3_FR,blocks,Farming,"Cotton (Fast Growth, Renewable)"
plantedCotton1_FRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedCotton1_FT,blocks,Farming,"Cotton (Seed, Fast Growth, Thorny)"
plantedCotton2_FT,blocks,Farming,"Cotton (Growing, Fast Growth, Thorny)"
plantedCotton3_FT,blocks,Farming,"Cotton (Fast Growth, Thorny)"
plantedCotton1_FTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedCotton1_E,blocks,Farming,"Cotton (Seed, Explosive)"
plantedCotton2_E,blocks,Farming,"Cotton (Growing, Explosive)"
plantedCotton3_E,blocks,Farming,"Cotton (Explosive)"
plantedCotton1_EDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedCotton1_EE,blocks,Farming,"Cotton (Seed, Extremely Explosive)"
plantedCotton2_EE,blocks,Farming,"Cotton (Growing, Extremely Explosive)"
plantedCotton3_EE,blocks,Farming,"Cotton (Extremely Explosive)"
plantedCotton1_EEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtremely Explosive: triggers a concealed explosive with a large payload when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedCotton1_ET,blocks,Farming,"Cotton (Seed, Explosive, Thorny)"
plantedCotton2_ET,blocks,Farming,"Cotton (Growing, Explosive, Thorny)"
plantedCotton3_ET,blocks,Farming,"Cotton (Explosive, Thorny)"
plantedCotton1_ETDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedCotton1_R,blocks,Farming,"Cotton (Seed, Renewable)"
plantedCotton2_R,blocks,Farming,"Cotton (Growing, Renewable)"
plantedCotton3_R,blocks,Farming,"Cotton (Renewable)"
plantedCotton1_RDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedCotton1_RT,blocks,Farming,"Cotton (Seed, Renewable, Thorny)"
plantedCotton2_RT,blocks,Farming,"Cotton (Growing, Renewable, Thorny)"
plantedCotton3_RT,blocks,Farming,"Cotton (Renewable, Thorny)"
plantedCotton1_RTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
