Key,File,Type,english
plantedCoffee3_FE,blocks,Farming,"Coffee (Fast Growth, Explosive)"
plantedCoffee1_FEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedCoffee1_FRschematic,blocks,Farming,"Coffee (Seed, Fast Growth, Renewable) Recipe"
plantedCoffee1_FR,blocks,Farming,"Coffee (Seed, Fast Growth, Renewable)"
plantedCoffee2_FR,blocks,Farming,"Coffee (Growing, Fast Growth, Renewable)"
plantedCoffee3_FR,blocks,Farming,"Coffee (Fast Growth, Renewable)"
plantedCoffee1_FRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedCoffee1_FTschematic,blocks,Farming,"Coffee (Seed, Fast Growth, Thorny) Recipe"
plantedCoffee1_FT,blocks,Farming,"Coffee (Seed, Fast Growth, Thorny)"
plantedCoffee2_FT,blocks,Farming,"Coffee (Growing, Fast Growth, Thorny)"
plantedCoffee3_FT,blocks,Farming,"Coffee (Fast Growth, Thorny)"
plantedCoffee1_FTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedCoffee1_Eschematic,blocks,Farming,"Coffee (Seed, Explosive) Recipe"
plantedCoffee1_E,blocks,Farming,"Coffee (Seed, Explosive)"
plantedCoffee2_E,blocks,Farming,"Coffee (Growing, Explosive)"
plantedCoffee3_E,blocks,Farming,"Coffee (Explosive)"
plantedCoffee1_EDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedCoffee1_EUschematic,blocks,Farming,"Coffee (Seed, Explosive, Underground) Recipe"
plantedCoffee1_EU,blocks,Farming,"Coffee (Seed, Explosive, Underground)"
plantedCoffee2_EU,blocks,Farming,"Coffee (Growing, Explosive, Underground)"
plantedCoffee3_EU,blocks,Farming,"Coffee (Explosive, Underground)"
plantedCoffee1_EUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedCoffee1_EFschematic,blocks,Farming,"Coffee (Seed, Explosive, Fast Growth) Recipe"
plantedCoffee1_EF,blocks,Farming,"Coffee (Seed, Explosive, Fast Growth)"
plantedCoffee2_EF,blocks,Farming,"Coffee (Growing, Explosive, Fast Growth)"
plantedCoffee3_EF,blocks,Farming,"Coffee (Explosive, Fast Growth)"
plantedCoffee1_EFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedCoffee1_EEschematic,blocks,Farming,"Coffee (Seed, Extremely Explosive) Recipe"
plantedCoffee1_EE,blocks,Farming,"Coffee (Seed, Extremely Explosive)"
plantedCoffee2_EE,blocks,Farming,"Coffee (Growing, Extremely Explosive)"
plantedCoffee3_EE,blocks,Farming,"Coffee (Extremely Explosive)"
plantedCoffee1_EEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtremely Explosive: triggers a concealed explosive with a large payload when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedCoffee1_ETschematic,blocks,Farming,"Coffee (Seed, Explosive, Thorny) Recipe"
plantedCoffee1_ET,blocks,Farming,"Coffee (Seed, Explosive, Thorny)"
plantedCoffee2_ET,blocks,Farming,"Coffee (Growing, Explosive, Thorny)"
plantedCoffee3_ET,blocks,Farming,"Coffee (Explosive, Thorny)"
plantedCoffee1_ETDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedCoffee1_Rschematic,blocks,Farming,"Coffee (Seed, Renewable) Recipe"
plantedCoffee1_R,blocks,Farming,"Coffee (Seed, Renewable)"
plantedCoffee2_R,blocks,Farming,"Coffee (Growing, Renewable)"
plantedCoffee3_R,blocks,Farming,"Coffee (Renewable)"
plantedCoffee1_RDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedCoffee1_RBschematic,blocks,Farming,"Coffee (Seed, Renewable, Bonus) Recipe"
plantedCoffee1_RB,blocks,Farming,"Coffee (Seed, Renewable, Bonus)"
plantedCoffee2_RB,blocks,Farming,"Coffee (Growing, Renewable, Bonus)"
plantedCoffee3_RB,blocks,Farming,"Coffee (Renewable, Bonus)"
plantedCoffee1_RBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedCoffee1_RUschematic,blocks,Farming,"Coffee (Seed, Renewable, Underground) Recipe"
plantedCoffee1_RU,blocks,Farming,"Coffee (Seed, Renewable, Underground)"
plantedCoffee2_RU,blocks,Farming,"Coffee (Growing, Renewable, Underground)"
plantedCoffee3_RU,blocks,Farming,"Coffee (Renewable, Underground)"
plantedCoffee1_RUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedCoffee1_RFschematic,blocks,Farming,"Coffee (Seed, Renewable, Fast Growth) Recipe"
plantedCoffee1_RF,blocks,Farming,"Coffee (Seed, Renewable, Fast Growth)"
plantedCoffee2_RF,blocks,Farming,"Coffee (Growing, Renewable, Fast Growth)"
plantedCoffee3_RF,blocks,Farming,"Coffee (Renewable, Fast Growth)"
plantedCoffee1_RFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedCoffee1_RTschematic,blocks,Farming,"Coffee (Seed, Renewable, Thorny) Recipe"
plantedCoffee1_RT,blocks,Farming,"Coffee (Seed, Renewable, Thorny)"
plantedCoffee2_RT,blocks,Farming,"Coffee (Growing, Renewable, Thorny)"
plantedCoffee3_RT,blocks,Farming,"Coffee (Renewable, Thorny)"
plantedCoffee1_RTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedCoffee1_Tschematic,blocks,Farming,"Coffee (Seed, Thorny) Recipe"
plantedCoffee1_T,blocks,Farming,"Coffee (Seed, Thorny)"
plantedCoffee2_T,blocks,Farming,"Coffee (Growing, Thorny)"
plantedCoffee3_T,blocks,Farming,"Coffee (Thorny)"
plantedCoffee1_TDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedCoffee1_TBschematic,blocks,Farming,"Coffee (Seed, Thorny, Bonus) Recipe"
plantedCoffee1_TB,blocks,Farming,"Coffee (Seed, Thorny, Bonus)"
plantedCoffee2_TB,blocks,Farming,"Coffee (Growing, Thorny, Bonus)"
plantedCoffee3_TB,blocks,Farming,"Coffee (Thorny, Bonus)"
plantedCoffee1_TBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedCoffee1_TUschematic,blocks,Farming,"Coffee (Seed, Thorny, Underground) Recipe"
plantedCoffee1_TU,blocks,Farming,"Coffee (Seed, Thorny, Underground)"
plantedCoffee2_TU,blocks,Farming,"Coffee (Growing, Thorny, Underground)"
plantedCoffee3_TU,blocks,Farming,"Coffee (Thorny, Underground)"
plantedCoffee1_TUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedCoffee1_TFschematic,blocks,Farming,"Coffee (Seed, Thorny, Fast Growth) Recipe"
plantedCoffee1_TF,blocks,Farming,"Coffee (Seed, Thorny, Fast Growth)"
plantedCoffee2_TF,blocks,Farming,"Coffee (Growing, Thorny, Fast Growth)"
plantedCoffee3_TF,blocks,Farming,"Coffee (Thorny, Fast Growth)"
plantedCoffee1_TFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedCoffee1_TEschematic,blocks,Farming,"Coffee (Seed, Thorny, Explosive) Recipe"
plantedCoffee1_TE,blocks,Farming,"Coffee (Seed, Thorny, Explosive)"
plantedCoffee2_TE,blocks,Farming,"Coffee (Growing, Thorny, Explosive)"
plantedCoffee3_TE,blocks,Farming,"Coffee (Thorny, Explosive)"
plantedCoffee1_TEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedCoffee1_TRschematic,blocks,Farming,"Coffee (Seed, Thorny, Renewable) Recipe"
plantedCoffee1_TR,blocks,Farming,"Coffee (Seed, Thorny, Renewable)"
plantedCoffee2_TR,blocks,Farming,"Coffee (Growing, Thorny, Renewable)"
plantedCoffee3_TR,blocks,Farming,"Coffee (Thorny, Renewable)"
plantedCoffee1_TRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedCoffee1_TTschematic,blocks,Farming,"Coffee (Seed, Extra Thorny) Recipe"
plantedCoffee1_TT,blocks,Farming,"Coffee (Seed, Extra Thorny)"
plantedCoffee2_TT,blocks,Farming,"Coffee (Growing, Extra Thorny)"
plantedCoffee3_TT,blocks,Farming,"Coffee (Extra Thorny)"
plantedCoffee1_TTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtra Thorny: integrates with many sharp, metal thorns. Touching them will cause one to receive damage and bleed.\n\nA Hot Box is required to craft this."
plantedCorn1_schematic,blocks,Farming,"Corn (Seed, Enhanced) Recipe"
